Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,IP
80,45431,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,256058.6384,198.1026172,5678.875,15789.95192,44755,2,567,283.5,396.6869042,564,3,45351,9070.2,19949.62899,44755,2,0,0,0,0,72,132,66.03420572,132.0684114,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.30.116.65
80,192405,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,124.7368831,20.78948052,64135.0,110041.9014,191200,312,192405,64135.0,110041.9014,191200,312,0,0.0,0.0,0,0,0,0,0,0,80,0,20.78948052,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.90.235.220
80,73895545,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,157.8308949,0.175924002,6157962.083,20700000.0,71900000,1,73700000,10500000.0,27100000.0,71900000,1,162721,40680.25,80701.20844,161731,4,0,0,0,0,172,112,0.108260924,0.067663078,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1864969.0,0.0,1864969,1864969,71900000.0,0.0,71900000,71900000,DDoS,192.168.100.160
80,10893720,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.753880217,0.458980036,2723430.0,5446184.021,10900000,3,10900000,2723430.0,5446184.021,10900000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.458980036,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1014.0,0.0,1014,1014,10900000.0,0.0,10900000,10900000,DDoS,10.41.34.212
80,673019,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,17284.80177,11.88673722,96145.57143,253172.9037,670286,15,1925,962.5,1208.445489,1817,108,673004,168251.0,334690.9072,670286,192,0,0,0,0,72,112,4.457526459,7.429210765,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,192.168.148.15
80,8927760,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.360305385,0.560050897,2231940.0,4462527.436,8925731,1,8927760,2231940.0,4462527.436,8925731,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.560050897,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2029.0,0.0,2029,2029,8925731.0,0.0,8925731,8925731,DDoS,192.168.77.95
80,38117,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,305191.9091,209.880106,5445.285714,14018.37533,37233,4,658,329.0,395.9797975,609,49,38068,9517.0,18479.41235,37233,4,0,0,0,0,72,112,78.70503975,131.1750662,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.216.81.62
80,82498403,9,6,62,11607,20,0,6.888888889,5.30199124,4380,0,1934.5,2177.344966,141.4451623,0.181821701,5892743.071,18700000.0,69900000,0,81800000,10200000.0,24500000.0,69900000,0,729571,145914.2,325635.9905,728429,3,0,0,0,0,192,132,0.109093021,0.072728681,0,4380,729.6875,1584.07667,2509298.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,10606.0,0.0,10606,10606,40900000.0,41000000.0,69900000,11900000,DDoS,192.168.62.43
80,156457,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,74352.69755,44.74072748,26076.16667,63446.98485,155586,14,726,363.0,370.5239533,625,101,156443,52147.66667,89580.86394,155586,90,0,0,0,0,72,92,19.17459749,25.56612999,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.118.219.153
80,9661,3,7,26,11601,20,0,8.666666667,10.26320288,5840,0,1657.285714,1964.895647,1203498.603,1035.089535,1073.444444,2878.765061,8747,1,8840,4420.0,6249.409732,8839,1,9569,1594.833333,3544.971053,8829,44,0,0,0,0,72,152,310.5268606,724.5626747,0,5840,1057.0,1734.985821,3010175.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.31.231.159
80,1328030,2,5,20,11607,20,0,10.0,14.14213562,10135,0,2321.4,4413.201989,8755.073304,5.270965264,221338.3333,541665.8552,1327009,12,766,766.0,0.0,766,766,1327979,331994.75,663342.9104,1327009,12,0,0,0,0,52,112,1.505990076,3.764975189,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,2,1661.0,10.0,2321.4,52,0,0,0,0,0,0,2,20,5,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.30.241.38
80,523313,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,22229.52612,15.28721817,74759.0,197418.5723,522462,3,628,314.0,439.8204179,625,3,523264,130816.0,261097.4563,522462,3,0,0,0,0,72,112,5.732706812,9.554511354,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.24.167.133
80,220909,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,52632.53195,36.21400667,31558.42857,72135.20676,193628,49,26852,13426.0,18588.42306,26570,282,220806,55201.5,93132.85313,193628,187,0,0,0,0,72,112,13.5802525,22.63375417,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,192.168.158.195
80,820972,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,14162.48057,10.96261505,102621.5,284134.1657,805708,17,14634,7317.0,10279.91838,14586,48,820853,164170.6,358684.5293,805708,17,0,0,0,0,72,132,3.654205016,7.308410031,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.18.126.124
80,12056687,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.488245735,0.414707622,3014171.75,6027691.517,12100000,3,12100000,3014171.75,6027691.517,12100000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.414707622,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,978.0,0.0,978,978,12100000.0,0.0,12100000,12100000,DDoS,192.168.134.97
80,49305,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,235817.8684,162.2553494,7043.571429,17109.75102,45782,14,2928,1464.0,1844.134485,2768,160,49291,12322.75,22343.90075,45782,192,0,0,0,0,72,112,60.84575601,101.4095933,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.91.181.109
80,11252959,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.665965459,0.444327576,2813239.75,5625700.834,11300000,338,11300000,2813239.75,5625700.834,11300000,338,0,0.0,0.0,0,0,0,0,0,0,100,0,0.444327576,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1168.0,0.0,1168,1168,11300000.0,0.0,11300000,11300000,DDoS,10.2.200.146
80,3954914,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.585499963,1.264249994,988728.5,1976805.053,3953936,1,3954914,988728.5,1976805.053,3953936,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.264249994,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.134.171.25
80,82225996,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,141.8407872,0.158100852,6852166.333,22500000.0,78300000,4,81600000,11700000.0,29400000.0,78300000,4,613182,153295.5,305897.874,612142,5,0,0,0,0,172,112,0.097292832,0.06080802,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3296878.0,0.0,3296878,3296878,78300000.0,0.0,78300000,78300000,DDoS,192.168.104.137
80,26347,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,441302.6151,303.6398831,3763.857143,8933.619972,24002,20,25019,12509.5,16281.13364,24022,997,26327,6581.75,12388.23747,25155,49,0,0,0,0,72,112,113.8649562,189.7749269,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.31.147.129
80,86914671,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,134.1200498,0.161077524,6685743.923,22200000.0,80400000,2,86300000,12300000.0,30100000.0,80400000,2,647937,129587.4,269613.4569,611056,17,0,0,0,0,172,132,0.092044299,0.069033225,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,4985.0,0.0,4985,4985,43100000.0,52700000.0,80400000,5834865,DDoS,192.168.115.27
80,564997,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,53.09762707,8.849604511,141249.25,279165.748,559990,3,564997,141249.25,279165.748,559990,3,0,0.0,0.0,0,0,0,0,0,0,100,0,8.849604511,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.122.196.87
80,730091,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,15925.41204,12.32723044,91261.375,247830.8075,704228,47,25297,12648.5,17766.05788,25211,86,730032,146006.4,312245.4721,704228,47,0,0,0,0,72,132,4.109076814,8.218153627,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.24.47.130
80,2168048,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,13.83733201,2.306222002,542012.0,1083367.432,2167063,1,2168048,542012.0,1083367.432,2167063,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.306222002,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.18.159.192
80,93206245,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,125.1311004,0.139475633,7767187.083,25300000.0,88000000,4,92900000,13300000.0,33000000.0,88000000,4,315113,78778.25,156855.5866,314061,8,0,0,0,0,172,112,0.085831159,0.053644474,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4932872.0,0.0,4932872,4932872,88000000.0,0.0,88000000,88000000,DDoS,192.168.30.221
80,87675867,8,5,56,11607,20,0,7.0,5.656854249,7300,0,2321.4,3346.363967,133.0240624,0.148273413,7306322.25,23100000.0,80500000,0,87600000,12500000.0,30100000.0,80500000,0,59830,14957.5,29260.83442,58844,2,0,0,0,0,172,112,0.091245177,0.057028236,0,7300,833.5,2184.061804,4770125.962,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,5005.0,0.0,5005,5005,43800000.0,51900000.0,80500000,7128863,DDoS,10.112.155.72
80,4636049,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.471027377,1.078504563,1159012.25,2316895.862,4634356,274,4636049,1159012.25,2316895.862,4634356,274,0,0.0,0.0,0,0,0,0,0,0,100,0,1.078504563,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.25.222.69
80,1794375,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,6483.037269,5.015673981,224296.875,634121.7201,1793668,3,576,288.0,381.8376618,558,18,1794361,358872.2,802075.2735,1793668,3,0,0,0,0,72,132,1.671891327,3.343782654,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,192.168.96.162
80,152727,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,76168.5884,58.92867666,19090.875,53498.45714,151491,4,930,465.0,651.9524523,926,4,152645,30529.0,67620.74115,151491,16,0,0,0,0,72,132,19.64289222,39.28578444,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,192.168.206.126
80,1686418,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,6898.052559,4.743782384,240916.8571,636909.6036,1685292,4,873,436.5,376.8879144,703,170,1686339,421584.75,842471.5867,1685292,4,0,0,0,0,72,112,1.778918394,2.96486399,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.21.245.138
80,97627425,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,119.4029239,0.143402328,7509801.923,23700000.0,85900000,1,95900000,13700000.0,32000000.0,85900000,1,1775083,355016.6,789194.4542,1766757,15,0,0,0,0,172,132,0.081944187,0.06145814,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,999.0,0.0,999,999,47900000.0,53700000.0,85900000,9986780,DDoS,192.168.90.93
80,1045289,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,11123.2396,6.696712584,174214.8333,415000.7489,1021131,89,23087,11543.5,16167.99655,22976,111,1045200,348400.0,582713.2391,1021131,656,0,0,0,0,72,92,2.870019679,3.826692905,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,192.168.242.242
80,81047104,9,4,62,11607,20,0,6.888888889,5.30199124,11595,0,2901.75,5795.50069,143.9780007,0.160400549,6753925.333,20300000.0,70500000,0,80600000,10100000.0,24700000.0,70500000,0,481151,160383.6667,277102.7179,480354,4,0,0,0,0,192,92,0.111046534,0.049354015,0,11595,833.9285714,3097.25274,9592974.533,0,0,0,0,1,0,0,0,0,898.0769231,6.888888889,2901.75,192,0,0,0,0,0,0,9,62,4,11607,256,229,7,20,2007.0,0.0,2007,2007,40300000.0,42700000.0,70500000,10100000,DDoS,192.168.83.68
80,1346874,3,7,26,11601,20,0,8.666666667,10.26320288,5840,0,1657.285714,1964.895647,8632.581815,7.42459948,149652.6667,444128.4847,1333947,14,12417,6208.5,8628.824051,12310,107,1346790,224465.0,543555.1844,1333947,14,0,0,0,0,72,152,2.227379844,5.197219636,0,5840,1057.0,1734.985821,3010175.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.25.165.164
80,92805402,8,6,56,11607,20,0,7.0,5.656854249,4380,0,1934.5,2177.344966,125.6715638,0.150853288,7138877.077,23700000.0,85600000,1,92200000,13200000.0,32100000.0,85600000,1,636767,127353.4,284255.1159,635844,3,0,0,0,0,172,132,0.086201879,0.064651409,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,2008.0,0.0,2008,2008,46100000.0,56000000.0,85600000,6518854,DDoS,172.31.254.86
80,89476511,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,130.2800016,0.156465645,6882808.538,24200000.0,87400000,3,89500000,12800000.0,32900000.0,87400000,3,19891,3978.2,7811.953194,17893,16,0,0,0,0,172,132,0.08940894,0.067056705,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,2062916.0,0.0,2062916,2062916,87400000.0,0.0,87400000,87400000,DDoS,192.168.163.145
80,1812283,3,4,26,11601,20,0,8.666666667,10.26320288,5840,0,2900.25,3345.636997,6415.664662,3.862531404,302047.1667,733284.4353,1798823,54,13178,6589.0,8693.170768,12736,442,1812229,604076.3333,1034701.494,1798823,185,0,0,0,0,72,92,1.655370602,2.207160802,0,5840,1453.375,2681.356423,7189672.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.24.19.106
80,81637918,8,6,56,11601,20,0,7.0,5.656854249,4380,0,1933.5,1757.789948,142.7890407,0.17148894,6279839.846,19400000.0,69800000,2,81600000,11700000.0,26000000.0,69800000,2,48196,9639.2,13738.30447,30047,16,0,0,0,0,172,132,0.09799368,0.07349526,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7.0,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,7.0,0.0,7,7,40800000.0,41000000.0,69800000,11800000,DDoS,172.16.89.62
80,6777839,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.426189527,0.737698255,1694459.75,3386906.267,6774819,4,6777839,1694459.75,3386906.267,6774819,4,0,0.0,0.0,0,0,0,0,0,0,100,0,0.737698255,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,3020.0,0.0,3020,3020,6774819.0,0.0,6774819,6774819,DDoS,10.183.14.98
80,1862569,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6245.674657,4.295142891,266081.2857,703617.6229,1861736,4,711,355.5,497.0960672,707,4,1862460,465615.0,930747.3805,1861736,4,0,0,0,0,72,112,1.610678584,2.684464307,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.25.148.68
80,51286,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,226709.0434,155.9879889,7326.571429,12896.51351,32424,18,17995,8997.5,12698.93068,17977,18,51252,12813.0,15507.71288,32424,154,0,0,0,0,72,112,58.49549585,97.49249308,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,10.4.163.120
80,10775754,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.78402792,0.464004653,2693938.5,5383205.638,10800000,1,10800000,2693938.5,5383205.638,10800000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.464004653,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,7008.0,0.0,7008,7008,10800000.0,0.0,10800000,10800000,DDoS,192.168.87.181
80,80239936,8,5,56,11601,20,0,7.0,5.656854249,7300,0,2320.2,3022.508098,145.2767859,0.162014087,6686661.333,22100000.0,77000000,19,80200000,11500000.0,28900000.0,77000000,48,39097,9774.25,10968.79411,20494,190,0,0,0,0,172,112,0.099700977,0.062313111,0,7300,833.0714286,2033.250541,4134107.764,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3246965.0,0.0,3246965,3246965,77000000.0,0.0,77000000,77000000,DDoS,192.168.69.85
80,9994768,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.001570422,0.500261737,2498692.0,4994706.158,9990751,3,9994768,2498692.0,4994706.158,9990751,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.500261737,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4017.0,0.0,4017,4017,9990751.0,0.0,9990751,9990751,DDoS,172.19.21.217
80,4727725,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.076437399,0.8460729,1575908.333,2729536.847,4727706,1,4727725,1575908.333,2729536.847,4727706,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.8460729,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,192.168.229.173
80,144152,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,80699.53938,62.43409734,18019.0,49935.50679,141595,11,2218,1109.0,865.4987002,1721,497,144141,28828.2,63045.53496,141595,49,0,0,0,0,72,132,20.81136578,41.62273156,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,192.168.86.255
80,1181014,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2658.195854,9844.929865,6.773840107,168716.2857,444550.9361,1176859,63,3753,1876.5,2457.196065,3614,139,1180908,295227.0,587757.0365,1176859,155,0,0,0,0,72,112,2.54019004,4.233650067,0,5840,1291.888889,2240.544155,5020038.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.21.100.75
80,1208100,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,9629.169771,6.62196838,172585.7143,456081.8594,1206882,4,965,482.5,429.2138162,786,179,1208055,302013.75,603245.6727,1206882,4,0,0,0,0,72,112,2.483238143,4.138730238,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,172.31.101.38
80,146016,3,7,26,11601,20,0,8.666666667,10.26320288,5840,0,1657.285714,1964.895647,79628.25992,68.48564541,16224.0,44332.80897,134060,14,11464,5732.0,7457.148114,11005,459,145955,24325.83333,53949.62047,134060,14,0,0,0,0,72,152,20.54569362,47.93995179,0,5840,1057.0,1734.985821,3010175.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS,192.168.231.205
80,7416852,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.044842745,0.674140457,1854213.0,3707233.429,7415063,1,7416852,1854213.0,3707233.429,7415063,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.674140457,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1789.0,0.0,1789,1789,7415063.0,0.0,7415063,7415063,DDoS,172.26.188.35
